svm_linear,0.59,0.89500000000000002
svm_polynomial,0.59,0.58999999999999997
svm_rbf,0.9766666666666667, 0.98499999999999999
logistic,0.553333333333, 0.58999999999999997
knn,0.9533333333333334,0.97499999999999998
decision_tree,0.9833333333333333,1.0
random_forest,0.9833333333333333, 0.98499999999999999


